    137,   7.47891331,    17.970274,   5.44319344
    138,   6.55380917,   18.2541046,   6.52763987
    139,   5.46955013,   18.5268288,   7.45965958
    140,   4.24460363,    18.768198,   8.21862793
    141,   2.90244341,   18.9591255,   8.78284264
    142,   1.47426116,    19.082325,    9.1317606
    143,   9.13281918,   18.8417931,   1.46768951
    144,   8.78800964,   18.9715061,      2.88676
    145,   8.23115253,   19.1583691,     4.220263
    146,   7.47981262,   19.3762207,   5.44195795
    147,   6.55119705,   19.6032848,   6.53026199
    148,   5.46305084,   19.8214626,   7.46442032
    149,   4.23557568,   20.0145588,   8.22328377
    150,   2.89364171,   20.1672993,   8.78574657
    151,   1.46881378,   20.2658596,   9.13263893
    152,   9.13364792,   20.3813438,   1.46252239
    153,    8.7903347,   20.4786301,    2.8796742
    154,   8.23382187,   20.6187763,   4.21505308
    155,   7.48071146,   20.7821655,   5.44072199
    156,   6.54858351,   20.9524632,   6.53288221
    157,   5.45654774,   21.1160984,   7.46917582
    158,     4.226542,   21.2609196,   8.22793007
    159,   2.88483763,   21.3754749,   8.78864098
    160,   1.46336591,   21.4493961,   9.13351345
    161,    9.1344738,   21.9208965,    1.4573549
    162,   8.79265308,    21.985754,   2.87258697
    163,   8.23648834,   22.0791836,   4.20984125
    164,    7.4816103,   22.1881104,   5.43948555
    165,   6.54596949,   22.3016415,   6.53550196
    166,   5.45004034,   22.4107323,   7.47392511
    167,   4.21750355,   22.5072803,   8.23256683
    168,   2.87603021,   22.5836506,   8.79152679
    169,   1.45791733,   22.6329308,   9.13438416
    170,   9.13529682,   23.4604473,   1.45218718
    171,   8.79496574,   23.4928761,   2.86549807
    172,     8.239151,   23.5395927,   4.20462751
    173,   7.48250866,   23.5940552,   5.43825006
    174,   6.54335403,   23.6508217,   6.53812027
    175,   5.44352913,   23.7053661,   7.47866917
    176,   4.20846033,   23.7536392,   8.23719406
    177,   2.86721992,   23.7918243,   8.79440403
    178,    1.4524684,   23.8164654,     9.135252
    179,   10.7664728,   7.72305346,   8.68700695
    180,   8.26226139,   10.3584528,   6.06336737
    181,   9.00353718,   9.72105026,   6.70818233
    182,   9.80217171,   8.91515255,   7.53265953
    183,   9.23110104,   9.50522327,   10.3950748
    184,   7.65756416,   10.8131495,   11.7000084
    185,   5.94017601,   11.8438511,   12.7992916
    186,   4.06243753,   12.6118631,    13.754673
    187,   2.06024885,   13.0888453,    14.605773
    188,   12.0061407,   5.60491657,   1.98159242
    189,   11.7495966,   6.12449741,   3.98693657
    190,   11.3781919,   6.78964281,   6.12497663
    191,   13.1162872,   1.87763524,   8.08234692
    192,   12.7105036,   3.74240422,   8.20132446
    193,   11.9872446,   5.64521694,    8.4003191
    194,   10.7314301,   7.77167416,   38.0824051
    195,   10.7432556,   7.75531769,   36.1677856
    196,   10.7549934,   7.73903179,   34.2543755
    197,   10.7666788,    7.7227664,   32.3415337
    198,   10.7783289,   7.70649862,   30.4289532
    199,   10.7899513,   7.69021749,   28.5164833
    200,   10.8015499,   7.67391729,   26.6040535
    201,   10.8131313,   7.65758991,   24.6916313
    202,   10.8247108,   7.64121246,   22.7791901
    203,   10.8363314,   7.62472439,   20.8666744
    204,   10.8481112,   7.60795546,   18.9538918
    205,   10.8602543,    7.5906105,   17.0407734
    206,   10.8704834,   7.57595539,   15.1241322
